,train,test
0,0.8481428571428572,0.8037777777777778
1,0.9007619047619048,0.7984444444444444
2,0.9382857142857143,0.7965555555555556
3,0.9661904761904762,0.8047777777777778
4,0.9736666666666667,0.8044444444444444
5,0.9828571428571429,0.8068888888888889
6,0.9852857142857143,0.8018888888888889
7,0.9918095238095238,0.809
8,0.991904761904762,0.8068888888888889
9,0.9931428571428571,0.8058888888888889
