,train,test
0,0.8732698412698413,0.8335555555555556
1,0.9275396825396826,0.8391111111111111
2,0.9624444444444444,0.8353333333333334
3,0.9784761904761905,0.8342222222222222
4,0.9865079365079366,0.828
5,0.9896984126984127,0.8252222222222222
6,0.9943333333333333,0.8278888888888889
7,0.9967619047619047,0.8237777777777778
8,0.997984126984127,0.8235555555555556
9,0.9986031746031746,0.8203333333333334
