,train,test
0,0.9193174603174603,0.8513333333333334
1,0.9492698412698413,0.8468888888888889
2,0.9696190476190476,0.8458888888888889
3,0.9808888888888889,0.846
4,0.9863015873015873,0.8464444444444444
5,0.9904761904761905,0.8404444444444444
6,0.9916666666666667,0.8385555555555556
7,0.9929682539682539,0.8371111111111111
8,0.9963174603174603,0.8433333333333334
9,0.9965396825396825,0.8391111111111111
