,train,test
0,0.9290952380952381,0.8872222222222222
1,0.9575238095238096,0.8911111111111111
2,0.9604444444444444,0.8827777777777778
3,0.9744761904761905,0.8805555555555555
4,0.9614444444444444,0.871
