,train,test
0,0.916952380952381,0.8486666666666667
1,0.952,0.8454444444444444
2,0.9704761904761905,0.8456666666666667
3,0.9812063492063492,0.8464444444444444
4,0.9868253968253968,0.8423333333333334
5,0.9900793650793651,0.8424444444444444
6,0.9940634920634921,0.8426666666666667
7,0.9955396825396825,0.8403333333333334
8,0.9946190476190476,0.8376666666666667
9,0.9966984126984128,0.8363333333333334
