,train,test
0,0.691047619047619,0.6952222222222222
1,0.7595555555555555,0.7653333333333333
2,0.800047619047619,0.7985555555555556
3,0.818984126984127,0.8056666666666666
4,0.8415238095238096,0.8235555555555556
5,0.858,0.8266666666666667
6,0.8734603174603175,0.837
7,0.8910476190476191,0.8375555555555556
8,0.9013492063492063,0.8385555555555556
9,0.9214920634920635,0.8436666666666667
